serviceCode,serviceCodeCategoryID,serviceCodeCategory,serviceName,BusinessUnitCategory
_00NMD10492,_00NMD10492,NMDA RECEPTOR ANTIBODY (NR 1) AUTOIMMUNE ENCEPHALITIS,immunology,
_immANT10506,_immANT10506,ANTI INTRINSIC FACTOR ANTIBODY BY IFA,immunology,
_immPAR10507,_immPAR10507,PARIETAL CELL ANTIBODY,immunology,
_00A10052,_00A10052,ACETYL CHOLINE RECEPTOR ANTIBODY,micro,
_00ACCU10208,_00ACCU10208,AC CULTURE TEST,micro,
_00ACIFA10243,_00ACIFA10243,ACID FAST SUSPECTIBILITY-10DRUGS,micro,
_00ACIFA10252,_00ACIFA10252,ACID FAST SUSPECTIBILITY-13DRUGS,micro,
_00AciFa10292,_00AciFa10292,Acid Fast bacilli Culture (L.J Method),micro,
_00ACIFA10392,_00ACIFA10392,ACID FAST SUSPECTIBILITY-5DRUGS,micro,
_00ALBST10341,_00ALBST10341,ALBERT STAIN( for diphtheria),micro,
_00AMA1079,_00AMA1079,AMA - M2,micro,
_00AMOSE10082,_00AMOSE10082,AMOEBIC SEROLOGY,micro,
_00ANTAN10112,_00ANTAN10112,ANTIPHOSPHOLIPID ANTIBODIES PANEL,micro,
_00ANTCA1082,_00ANTCA1082,ANTI CARDIOLIPIN ANTIBODIES(Ig G-A-M),micro,
_00ANTEN10255,_00ANTEN10255,ANTI ENDO MYSIAL ANTIBODY IgA (QUANTITATIVE/WITH TITERS) BY IFA,micro,
_00AntEn10257,_00AntEn10257,Anti Endomysial Antibody IgA & IgG (ELISA),micro,
_00ANTGB10416,_00ANTGB10416,ANTI GBM ANTI BODY BY IFA,micro,
_00ANTHB10260,_00ANTHB10260,ANTI HBS AB (QUANTITATIVE),micro,
_00AntHB10342,_00AntHB10342,Anti HBC  IgM antibody,micro,
_00AntMe10396,_00AntMe10396,Anti Measles antibody (CSF),micro,
_00ANTMI10256,_00ANTMI10256,ANTI MICROSOMAL ANTIBODY (QUANTITATIVE / WITH TITERS) BY IFA,micro,
_00ANTPH1083,_00ANTPH1083,ANTI PHOSPHATIDYL SERINE ANTIBODY(Ig G-A-M),micro,
_00ANTSA10076,_00ANTSA10076,ANTI SACCHAROMYCES CERVISIAE ANTIBODIES - IgA,micro,
_00ANTSA10077,_00ANTSA10077,ANTI SACCHAROMYCES CERVISIAE ANTIBODIES - IgG,micro,
_00ANTSO10248,_00ANTSO10248,ANTI SOLUBLE LIVER ANTIGEN (SLA - ELISA),micro,
_00ANTSO10301,_00ANTSO10301,ANTI SOLUBLE LIVER ANTIGEN (SLA),micro,
_00ASPAg10166,_00ASPAg10166,ASPERIGILLUS Ag (GALACTOMANNAN),micro,
_00Ass &10399,_00Ass &10399,Assembeling  & packing set Table,micro,
_00AutE10450,_00AutE10450,Autoimmune  Encephalitis Panel,micro,
_00BCRPC10315,_00BCRPC10315,BCR-ABL PCR QUALITATIVE,micro,
_00BCRPC10316,_00BCRPC10316,BCR-ABL PCR QUANTITATIVE,micro,
_00BEDLO10192,_00BEDLO10192,BEDSIDE LOCKER CULTURE TEST,micro,
_00BEDSI10184,_00BEDSI10184,BED SIDE RAILS,micro,
_00BERCU10223,_00BERCU10223,BERUVA CULTURE TEST,micro,
_00BioIn10236,_00BioIn10236,Biological Indicator Steam,micro,
_00BioIn10237,_00BioIn10237,Biological Indicator ETO,micro,
_00BKVI10321,_00BKVI10321,BK VIRUS - QUANTITATIVE,micro,
_00BRUSE768,_00BRUSE768,BRUCELLA SEROLOGY,micro,
_00C10266,_00C10266,C - Reactive Protein - CRP (Synovial Fluid ),micro,
_00CARMO10187,_00CARMO10187,CARDIAC MONITOR CULTURE TEST,micro,
_00CARTA10185,_00CARTA10185,CARDIAC TABLES,micro,
_00CARTA10200,_00CARTA10200,CARDIAC TABLE CULTURE TEST,micro,
_00CDTO65536,_00CDTO65536,C.DIFFICILE TOXIN A BY ELISA,micro,
_00CEN1073,_00CEN1073,CENP - B,micro,
_00CEN65536,_00CEN65536,CENTROMERE,micro,
_00CHACU10186,_00CHACU10186,CHAIRS CULTURE TEST,micro,
_00CHIVI10116,_00CHIVI10116,CHIKUNGUNYA VIRUS ANTIBODY IgM,micro,
_00CHRAN10323,_00CHRAN10323,CHROMOSOMAL(KARYOTYPE) ANALYSIS-BLOOD,micro,
_00COMCU10188,_00COMCU10188,COMPUTER CULTURE TEST,micro,
_00CRACA10203,_00CRACA10203,CRASH CART CULTURE TEST,micro,
_00CRATR10181,_00CRATR10181,CRASH TROLLEY CULTURE TEST,micro,
_00CUL10267,_00CUL10267,CULTURE & SENSITIVITY - Pleural Fluid,micro,
_00CUL10268,_00CUL10268,CULTURE & SENSITIVITY - Ascitic Fluid,micro,
_00CUL10269,_00CUL10269,CULTURE & SENSITIVITY - ET,micro,
_00CUL10270,_00CUL10270,CULTURE & SENSITIVITY - Wound Swab,micro,
_00CUL10271,_00CUL10271,CULTURE & SENSITIVITY - Semen,micro,
_00CUL10272,_00CUL10272,CULTURE & SENSITIVITY - Peritonial Fluid,micro,
_00CUL10273,_00CUL10273,CULTURE & SENSITIVITY - Drain Tip,micro,
_00CUL10274,_00CUL10274,CULTURE & SENSITIVITY - CVP Tip,micro,
_00CUL10275,_00CUL10275,CULTURE & SENSITIVITY - HD Sheeth,micro,
_00CUL10276,_00CUL10276,CULTURE & SENSITIVITY - Broncheal wash,micro,
_00CUL10277,_00CUL10277,CULTURE & SENSITIVITY - Brocncheal brushing,micro,
_00CUL10278,_00CUL10278,CULTURE & SENSITIVITY - Veginal swab,micro,
_00CUL10279,_00CUL10279,CULTURE & SENSITIVITY - Ear Swab,micro,
_00CUL10280,_00CUL10280,CULTURE & SENSITIVITY - Bleb fluid,micro,
_00CUL10281,_00CUL10281,CULTURE & SENSITIVITY - Blister fluid,micro,
_00CUL10282,_00CUL10282,CULTURE & SENSITIVITY - Bone Flap,micro,
_00CUL10283,_00CUL10283,CULTURE & SENSITIVITY - CAPD,micro,
_00DEFCU10224,_00DEFCU10224,DEFIBRILATOR CULTURE TEST,micro,
_00DENFE10199,_00DENFE10199,DENGUE FEVER NS1 ANTIGEN,micro,
_00DOOCU10175,_00DOOCU10175,DOOR CULTURE TEST,micro,
_00DRETR10190,_00DRETR10190,DRESSING TROLLEY CULTURE TEST,micro,
_00EAATH10249,_00EAATH10249,EAA- THE ENDOTOXIN ACTIVITY,micro,
_00EMESP10169,_00EMESP10169,EMERGENCY SPOT TEST WITH HIV ELISA,micro,
_00EMESP10170,_00EMESP10170,EMERGENCY SPOT TEST WITH HbsAg  ELISA,micro,
_00EMESP10171,_00EMESP10171,EMERGENCY SPOT TEST WITH HCV ( ANTI HCV ),micro,
_00FLOCU10176,_00FLOCU10176,FLOOR CULTURE TEST,micro,
_00FOOEN10210,_00FOOEN10210,FOOT END CULTURE TEST,micro,
_00FRICU10209,_00FRICU10209,FRIDGE CULTURE TEST,micro,
_00GAD10336,_00GAD10336,GAD-ANTIBODY,micro,
_00Gan10460,_00Gan10460,Ganglioside antibody IGM Panel,micro,
_00Gan10461,_00Gan10461,Ganglioside antibody IGG Panel,micro,
_00GLIAN10379,_00GLIAN10379,GLIADIN ANTIBODIES PANEL IgA & IgG,micro,
_00GloBa10159,_00GloBa10159,"Glomerular Basement Membrane (GBN – Antibody, IFA)",micro,
_00GRICU10179,_00GRICU10179,GRILL CULTURE TEST,micro,
_00GRSW65536,_00GRSW65536,1GROEIN SWAB,micro,
_00HBe10331,_00HBe10331,HBeAg & Anti HBeAb,micro,
_00HBs10490,_00HBs10490, HBsAg  Quantitative,micro,
_00HEAEN10211,_00HEAEN10211,HEAD END CULTURE TEST,micro,
_00HEPB10258,_00HEPB10258,HEPATITIS B CORE ANTIBODY (ANTI - HBC) TOTAL,micro,
_00HEPB10318,_00HEPB10318,HEPATITIS B-CORE ANTIBODY ELISA,micro,
_00HEPC10304,_00HEPC10304,HEPATITIS C ANTIBODY (Anti-HCV) Igm,micro,
_00HEPDE10238,_00HEPDE10238,HEPATITIS DELTA ANTIBODY  (ANTI -HDV) - SERUM,micro,
_00HIS1078,_00HIS1078,HISTONES,micro,
_00HITan10394,_00HITan10394,HIT anti body  Heparin induced thrombocytopenia,micro,
_00HIVAN10299,_00HIVAN10299,HIV-GENOTYPING AND  DRUG RESISTANCE TEST,micro,
_00HSV110228,_00HSV110228,HSV 1 IgM ( Human Simplex Virus ),micro,
_00HSV210229,_00HSV210229,HSV 2 - Igm ( Human Simplex Virus ),micro,
_00HSVSi10312,_00HSVSi10312,HSV1IgG(Human Simplex Virus) Serum,micro,
_00HSVSi10313,_00HSVSi10313,HSV2IgG(Human Simplex Virus) Serum,micro,
_00I.VCU10191,_00I.VCU10191,I.V.STANSA CULTURE TEST,micro,
_00IgGSu10430,_00IgGSu10430,IgG4 Sub classes serum,micro,
_00IMMIg10247,_00IMMIg10247,IMMUNOGLOBULIN IgE SERUM,micro,
_00IMMIg10250,_00IMMIg10250,IMMUNOGLOBULIN IgE LEVELS,micro,
_00INSTR10196,_00INSTR10196,INSTRUMENTS TROLLEY CULTURE TEST,micro,
_00Int- 10264,_00Int- 10264,Interluekin - 2 (IL- 2) Serum,micro,
_00INTTR10198,_00INTTR10198,INTUBATION TROLLEY,micro,
_00ISORO10178,_00ISORO10178,ISOLATION ROOM CULTURE TEST,micro,
_00Issse10402,_00Issse10402,Issuing sets table,micro,
_00IVST10222,_00IVST10222,IV STANDS CULTURE TEST,micro,
_00Jo1072,_00Jo1072,Jo - 1,micro,
_00LARSC10193,_00LARSC10193,LARYNGO SCOPE CULTURE TEST,micro,
_00LEUAN10155,_00LEUAN10155,LEUPUS ANTICOAGULENT ANTIBODIES,micro,
_00LIGSO10195,_00LIGSO10195,LIGHT SOURCE CULTURE TEST,micro,
_00LIVKI10302,_00LIVKI10302,LIVER KIDNEY MICROSOMAL ANTIBODY,micro,
_00LymB10338,_00LymB10338,Lyme (Borrelia Burgdorferi) IgG   antibody serum,micro,
_00LymB10339,_00LymB10339,Lyme (Borrelia Burgdorferi) IgM  antibody serum,micro,
_00MATCU10183,_00MATCU10183,MATTRESS CULTURE TEST,micro,
_00MODZN65536,_00MODZN65536,MODIFIED ZN SMEAR,micro,
_00MONMO10333,_00MONMO10333,MONOSPOT(INFECTIOUS MONONUCLEOSIS) SERUM,micro,
_00MTB10471,_00MTB10471,MTB PCR with MDR (Hanes test),micro,
_00MULSC10442,_00MULSC10442,MULTIPLE SCLEROSIS PROFILE,micro,
_00MUMVI10290,_00MUMVI10290,"MUMPS VIRUS ANTIBODY, IgM",micro,
_00NeuAn10449,_00NeuAn10449,Neuronal Antibody Profile,micro,
_00NMON10440,_00NMON10440,NMO -NEUROMYELITIS OPTICA ANTIBODIES,micro,
_00NUC1077,_00NUC1077,NUCLEOSOMES,micro,
_00NURST10201,_00NURST10201,NURSING STATION CULTURE TEST,micro,
_00O2FL10182,_00O2FL10182,O2 FLOW METER CULTURE TEST,micro,
_00OLIBA10441,_00OLIBA10441,OLIGOCLONAL BAND BY IEF CSF,micro,
_00par10469,_00par10469,parvovirus B19 DNA detection by PCR Blood,micro,
_00Par10488,_00Par10488,Para Neoplastic Antibody Panel,micro,
_00Pasbo10403,_00Pasbo10403,Pass box for issuing sets,micro,
_00PHOCU10189,_00PHOCU10189,PHONE CULTURE TEST,micro,
_00PM1071,_00PM1071,PM - SCL,micro,
_00PNPN10374,_00PNPN10374,PNH conformatory test  CD55  CD59,micro,
_00PROGE10372,_00PROGE10372,PROTHROMBIN GENE MUTATION,micro,
_00PROTA10194,_00PROTA10194,PROCEDURE TABLE CULTURE TEST,micro,
_00PTCO10204,_00PTCO10204,PT COTS CULTURE TEST,micro,
_00PTCU10207,_00PTCU10207,PT CUB BOARDS,micro,
_00PUSFO10347,_00PUSFO10347,PUS FOR AMOEBIC TROPHOZOITE,micro,
_00QUA10073,_00QUA10073,QUANTIFERON - GOLD T.B TEST,micro,
_00RA10337,_00RA10337,RA-Rheumatoid   Arthritis  synovial fluid  nephelomerty,micro,
_00RHE10494,_00RHE10494,RHEUMATOID FACTOR IGA(RAF IGA),micro,
_00RIB1075,_00RIB1075,RIB.P.PROTEIN,micro,
_00RNP65536,_00RNP65536,RNP - SM,micro,
_00RoS1069,_00RoS1069,Ro52,micro,
_00SALIg10100,_00SALIg10100,SALMONELLA IgG-IgM,micro,
_00SCL1074,_00SCL1074,SCL - 70,micro,
_00scr10457,_00scr10457,scrub typus -IgM serum,micro,
_00Scr10458,_00Scr10458,Scrub typhus profile,micro,
_00SCRAR10180,_00SCRAR10180,SCRUB AREA CULTURE TEST,micro,
_00seama10398,_00seama10398,sealing machine,micro,
_00Slisk10349,_00Slisk10349,Slit skin smear for lepra bacilli  hansens disease,micro,
_00SM1067,_00SM1067,SM,micro,
_00SMOMU10300,_00SMOMU10300,SMOOTH MUSCLE ANTIBODY (ASMA),micro,
_00SS1070,_00SS1070,SS - B,micro,
_00SSA1068,_00SSA1068,SSA,micro,
_00STAFO10242,_00STAFO10242,STAIN FOR ENTAMOEBA HISTOLYTICA,micro,
_00STAFO10297,_00STAFO10297,STAIN FOR LEPRA BACILLI,micro,
_00stepa10401,_00stepa10401,sterile packs racks for CT  OT & General OT,micro,
_00STES834,_00STES834,STEAM STERILIZATION  LOADING SERVICE,micro,
_00stese10400,_00stese10400,sterile sets racks for ward,micro,
_00STO10474,_00STO10474,STOOL FOR CRYPTOSPORIDIUM,micro,
_00STOCU65536,_00STOCU65536,STOOL CULTURE,micro,
_00SUCAP10197,_00SUCAP10197,SUCTION APPARATUS CULTURE TEST,micro,
_00TBT10070,_00TBT10070,T.B (Tuberculosis) - IgA,micro,
_00TBT10071,_00TBT10071,T.B (Tuberculosis) - IgM,micro,
_00TBT10072,_00TBT10072,T.B (Tuberculosis) - IgG,micro,
_00TUB10329,_00TUB10329,TUBERCULOSIS(MTB),micro,
_00TumNe10262,_00TumNe10262,Tumour Necrosis Factor - ALPHA (TNF - ALPHA) Serum,micro,
_00TumNe10263,_00TumNe10263,Tumour Necrosis Factor - ALPHA (TNF - ALPHA) Cynovial Fluid,micro,
_00TYPDO10135,_00TYPDO10135,TYPHI DOT(IgM),micro,
_00VENCU10205,_00VENCU10205,VENTILATORS CULTURE TEST,micro,
_00VON10482,_00VON10482,VON WILLIER BRAND FACTOR,micro,
_00WALCU10174,_00WALCU10174,WALL CULTURE TEST,micro,
_00WASSI10177,_00WASSI10177,WASH SINK CULTURE TEST,micro,
_00WEIFE10103,_00WEIFE10103,WEIL FELIX TEST,micro,
_00WINCU10206,_00WINCU10206,WINDOW CULTURE TEST,micro,
_00XPEMT10232,_00XPEMT10232,XPERT MTB / RIF (GENE EXPERT) - PCR,micro,
_00ZN10330,_00ZN10330,Z.N.STAIN,micro,
_mic0016,_mic0016,SPUTUM FOR FUNGAL ELEMENTS,micro,
_micAnt10499,_micAnt10499,Anti tissue transglutaminase antibody IgG ,micro,
_micAnt10500,_micAnt10500,Anti tissue transglutaminase antibody IgA,micro,
_micBet10512,_micBet10512,Beta 2 glycoprotien 1 IgG,micro,
_micBet10513,_micBet10513,Beta 2 glycoprotien 1 IgM,micro,
_micCys10526,_micCys10526,Cysticercosis (Taenia solium) antibody IgG,micro,
_micHAN10509,_micHAN10509,HANTA VIRUS IgM ANTIBODY,micro,
_micHEP10501,_micHEP10501,HEPATITIS B AND C SCREENING,micro,
_micint10523,_micint10523,intrinsic factor antibody by IFA,micro,
_micr846,_micr846,ANTI HEV - IgM,micro,
_micro002,_micro002,ANTI - HBC ( TOTAL ),micro,
_micro003,_micro003,ANTI HAV - IgM,micro,
_micro004,_micro004,ANTI HBC IgM ANTIBODIES,micro,
_micro005,_micro005,ANTI Hbe ANTIBODIES,micro,
_micro006,_micro006,ASO TITRE,micro,
_micro007,_micro007,BACTERIAL ANTIGEN DETECTION,micro,
_micro008,_micro008,BRUCELLA AGGLUTINATION,micro,
_micro009,_micro009,C3 QUANTITATION,micro,
_micro010,_micro010,C4 QUANTITATION,micro,
_micro011,_micro011,CLOSTRIDIUM DIFFICILE TOXIN A / B,micro,
_micro012,_micro012,C - REACTIVE PROTEIN ( QUALITATIVE & QUANTITATIVE ),micro,
_micro013,_micro013,CRYPTOCOCCAL ANTIGEN ( LATEX AGGLUTINATION ),micro,
_micro014,_micro014,CYTOMEGALO VIRUS  ( CMV - IgG ),micro,
_micro015,_micro015,CYTOMEGALO VIRUS ( CMV ) ANTIGEN DETECTION  - ( IF ),micro,
_micro016,_micro016,DENGUE IgG,micro,
_micro017,_micro017,DENGUE IgM,micro,
_micro018,_micro018,EBNA IgG,micro,
_micro019,_micro019,EBNA IgM,micro,
_micro020,_micro020,EBV VCA IgG,micro,
_micro021,_micro021,EBV VCA IgM,micro,
_micro022,_micro022,HAV - TOTAL ANTIBODIES,micro,
_micro023,_micro023,HbeAg,micro,
_micro024,_micro024,HbsAg - ELISA,micro,
_micro025,_micro025,HCV ( ANTI HCV ) - ELISA,micro,
_micro026,_micro026,HDV ANTIGEN - ELISA,micro,
_micro027,_micro027,HDV IgM - ELISA,micro,
_micro028,_micro028,HEV IgM - ELISA,micro,
_micro029,_micro029,HIV -  WESTERN BLOT,micro,
_micro030,_micro030,HIV - ELISA,micro,
_micro031,_micro031,HTLV - 1,micro,
_micro032,_micro032,HUMAN HERPES VIRUS 6 - IgM,micro,
_micro033,_micro033,HUMAN SIMPLEX VIRUS ( HSV )  1- IgG,micro,
_micro034,_micro034,HUMAN SIMPLEX VIRUS ( HSV ) 2 - IgG,micro,
_micro035,_micro035,IMMUNOGLOBULIN - A ( IgA ) LEVELS - SERUM,micro,
_micro036,_micro036,IMMUNOGLOBULIN - G  ( IgG ) LEVELS - SERUM,micro,
_micro037,_micro037,IMMUNOGLOBULIN - M ( IgM ) LEVELS - SERUM,micro,
_micro038,_micro038,LEPTOSPIRA IgM,micro,
_micro039,_micro039,MONTOUX TEST,micro,
_micro040,_micro040,MYCO PLASMA  - IgM,micro,
_micro041,_micro041,PAUL BUNNEL DAVIDSON TEST,micro,
_micro042,_micro042,PREGNANCY TEST,micro,
_micro043,_micro043,RHEUMATOID FACTOR ( RA FACTOR ),micro,
_micro044,_micro044,ROTAVIRUS,micro,
_micro045,_micro045,RUBELLA - IgM,micro,
_micro046,_micro046,RUBELLA - IgG,micro,
_micro047,_micro047,TORCH COMPLEX,micro,
_micro048,_micro048,TOXOPLASMA - IgM,micro,
_micro049,_micro049,TOXOPLASMA - IgG,micro,
_micro050,_micro050,VARICELLA ZOSTER VIRUS - IgG,micro,
_micro051,_micro051,VARICELLA ZOSTER VIRUS - IgM,micro,
_micro052,_micro052,VDRL ( STS  ),micro,
_micro053,_micro053,WIDAL,micro,
_micro054,_micro054,CYTOMEGALO VIRUS  ( CMV - IgM ),micro,
_micro055,_micro055,HUMAN SIMPLEX VIRUS ( HSV 1 & 2 IgM ),micro,
_micro056,_micro056,HAV IgM,micro,
_micro057,_micro057,AFB CULTURE - BACTEC,micro,
_micro058,_micro058,ANTI HBs antibody,micro,
_micro059,_micro059,C & S - BLOOD ( PAEDIATRIC ),micro,
_micro060,_micro060,PUS STAINING FOR FUNGUS,micro,
_micro061,_micro061,HYDATID SEROLOGY ( ECHINOCOCCUS Ig G ),micro,
_micro062,_micro062,ACID FAST BACILLI ( AFB ) / CULTURE,micro,
_micro063,_micro063,ACID FAST BACILLI ( AFB ) / SMEAR,micro,
_micro069,_micro069,CULTURE & SENSITIVITY - BACTERIAL,micro,
_micro070,_micro070,CULTURE & SENSITIVITY - BLOOD - FUNGAL,micro,
_micro071,_micro071,CULTURE AND SENSITIVITY -  TISSUES,micro,
_micro074,_micro074,CULTURE BOTTLE - MYCOLYTIC,micro,
_micro075,_micro075,CULTURE BOTTLE - PAEDIATRIC,micro,
_micro077,_micro077,CULTURE&SENSITIVITY - BLOOD  ( AEROBIC ),micro,
_micro078,_micro078,CULTURE&SENSITIVITY - BLOOD  ( ANAEROBIC ),micro,
_micro079,_micro079,"CULTURE&SENSITIVITY - BRONCHIAL SECRETIONS,  ASPIRATES",micro,
_micro083,_micro083,FUNGAL CULTURE,micro,
_micro084,_micro084,GRAM STAIN,micro,
_micro086,_micro086,MIC FOR ANTI BACTERIAL AGENT ( CHARGE PER AGENT ),micro,
_micro087,_micro087,MIC FOR ANTI FUNGALS,micro,
_micro088,_micro088,MICROBIOLOGY SURVEILLANCE,micro,
_micro090,_micro090,PNEUMOCYSTIS CARINI  IF,micro,
_micro092,_micro092,SPECIAL STAINS FOR COCCIDIAN PARASITES,micro,
_micro093,_micro093,SPECIAL STAINS FOR LEGIONELLA & CULTURE,micro,
_micro094,_micro094,SPECIAL STAINS FOR PCP,micro,
_micro096,_micro096,STAIN FOR FUNGI,micro,
_micro099,_micro099,STOOL FOR HANGING DROP,micro,
_micro101,_micro101,ANTI HBS ( QUALITATIVE ),micro,
_micro102,_micro102,CULTURE & SENSITIVITY - SPUTUM,micro,
_micro103,_micro103,CULTURE & SENSITIVITY - THROAT,micro,
_micro104,_micro104,CULTURE & SENSITIVITY - BLOOD,micro,
_micro105,_micro105,CULTURE & SENSITIVITY - URINE,micro,
_micro106,_micro106,CULTURE & SENSITIVITY - STOOL,micro,
_micro107,_micro107,CULTURE & SENSITIVITY - OTHERS,micro,
_micro108,_micro108,CULTURE & SENSITIVITY - PUS,micro,
_micro109,_micro109,CULTURE & SENSITIVITY - CSF,micro,
_micro110,_micro110,SPECIAL STAINS FOR MICROSPORIDA,micro,
_micro112,_micro112,R.S.V ANTIGEN,micro,
_micro113,_micro113,CULTURE & SENSITIVITY SYNOVIAL FLUID,micro,
_micro701,_micro701,ASPERGILLUS ANTI GEN ASSAY,micro,
_micro720,_micro720,LEPTOSPIRA IgG,micro,
_micro833,_micro833,INFLUENZA-A H1N1 RT-PCR,micro,
_micro834,_micro834,AMOEBIC TROPHOZOTES,micro,
_00CMVDN10233,_00CMVDN10233,CMV DNA QUANTITATIVE (RT PCR),molecular,
_00CMVQU10037,_00CMVQU10037,CMV QUANTITATIVE,molecular,
_00cyp10332,_00cyp10332,"cyp2c9*2,cyp2c9*3 & vkorc1 mutation, blood",molecular,
_00CYTAN10101,_00CYTAN10101,CYTOGENETIC ANALYSIS,molecular,
_00END10058,_00END10058,ENDOTOXIN,molecular,
_00FecCa10309,_00FecCa10309,Fecal Calprotectin test,molecular,
_00HBVQU10034,_00HBVQU10034,HBV QUANTITATIVE,molecular,
_00HCV0032,_00HCV0032,HCV RNA PCR(QUANTITATIVE) AND GENOTYPING,molecular,
_00HCVGE10057,_00HCVGE10057,HCV GENOTYPE,molecular,
_00HCVRN10445,_00HCVRN10445,HCV RNA - QUANTITATIVE (RTPCR),molecular,
_00HIVVI10033,_00HIVVI10033,HIV VIRAL LOAD,molecular,
_00HPVSC10089,_00HPVSC10089,HPV SCREEN PCR,molecular,
_00HSV10038,_00HSV10038,HSV,molecular,
_00JACMU10350,_00JACMU10350,BONE MARROW FOR JACK 2 MUTATION,molecular,
_00MTBan10418,_00MTBan10418,MTB and MOTT PCR,molecular,
_00MTBPC10417,_00MTBPC10417,MTB PCR with second line drugs,molecular,
_00MTMT10419,_00MTMT10419,MTB PCR & XDR (MDR+SECOND LINE ),molecular,
_00NGALe10310,_00NGALe10310,NGAL Levels ELISA in Urine (Neutrophil Gelatinase-Associated Lipocalin),molecular,
_00NGALe10311,_00NGALe10311,NGAL Levels ELISA In Plasma (Neutrophil Gelatinase-Associated Lipocalin),molecular,
_00PCRFO1064,_00PCRFO1064,PCR FOR HSV,molecular,
_00PCTQu10288,_00PCTQu10288,PCT Quantitative (Sample 3 times ),molecular,
_00PCTQu10289,_00PCTQu10289,PCT Quantitative (Sample 5 times ),molecular,
_00PRO10029,_00PRO10029,PROCALCITONIN,molecular,
_00QUA10028,_00QUA10028,QUANTITATIVE-PCT,molecular,
_00TB10036,_00TB10036,TB,molecular,
_00Tox10451,_00Tox10451,Toxoplasma PCR (CSF),molecular,
_00WHOBL10351,_00WHOBL10351,WHOLE BLOOD FOR BCR-ABL/FISH OR PCR,molecular,
_micro118,_micro118,TB PCR,molecular,
_micro718,_micro718,HBV DNA QUANTITATIVE,molecular,
_micro719,_micro719,HBV DNA QUALITITIVE,molecular,
_molJAC10520,_molJAC10520,JACK 2 mutation  (Blood EDTA),molecular,
_00FacSc10447,_00FacSc10447,Factor-X Screening,patho,
_00Bon10484,_00Bon10484,Bone Densitometry  Single Femur,radio,
_00BOTNA10164,_00BOTNA10164,BOTH NASAL BONES LAT,radio,
_00CERV536,_00CERV536,CERVICAL VERTEBRAL JUNCTION,radio,
_00ISO10489,_00ISO10489,ISOTOPE BONE SCAN,radio,
_00MRA10493,_00MRA10493,MR ARCH ANGIOGRAM AND ITS BRANCHES SUPPLIES TO BRAIN,radio,
_00RAD10456,_00RAD10456,RADIO ACTIVE TC 99 THYROID UPTAKE SCAN,radio,
_00RAD10497,_00RAD10497,RADIO IODINE UPTAKE SCAN,radio,
_00SPICT10040,_00SPICT10040,SPIRAL CT SCAN L-S SPINE,radio,
_00X-RAB912,_00X-RAB912,X-RAY ABDOMEN LAT,radio,
_00X-RAB913,_00X-RAB913,X-RAY ABDOMEN OBLIQUE,radio,
_00X-RBo10235,_00X-RBo10235,X-Ray Both Mastoids,radio,
_00X-RBO920,_00X-RBO920,X-RAY BOTH KNEES LAT VIEW,radio,
_00X-RBO989,_00X-RBO989,X-RAY BOTH KNEES STANDING LAT VIEW,radio,
_00X-RBO990,_00X-RBO990,X-RAY BOTH KNEES STANDING AP VIEW,radio,
_00X-RDO904,_00X-RDO904,X-RAY DORSAL SPINE AP,radio,
_00X-RDO905,_00X-RDO905,X-RAY DORSAL SPINE AP AND LAT,radio,
_00X-RDO906,_00X-RDO906,X-RAY DORSAL SPINE OBLIQUE,radio,
_00X-RDO909,_00X-RDO909,X-RAY DORSO LUMBAR AP,radio,
_00X-RDO910,_00X-RDO910,X-RAY DORSO LUMBAR LAT,radio,
_00X-RDO911,_00X-RDO911,X-RAY DORSO LUMBAR OBLIQUE,radio,
_00X-rIO10436,_00X-rIO10436,X-ray IOPE,radio,
_00X-RKU10432,_00X-RKU10432,X-RAY KUB OR UROFLOWMETRY,radio,
_00X-RLE885,_00X-RLE885,X-RAY LEFT CLAVICLE AP VIEW,radio,
_00X-RLE886,_00X-RLE886,X-RAY LEFT SHOULDER AP VIEW,radio,
_00X-RLE888,_00X-RLE888,X-RAY LEFT SHOULDER LAT VIEW,radio,
_00X-RLE891,_00X-RLE891,X-RAY LEFT SHOULDER AP AND LAT VIEW,radio,
_00X-RLE893,_00X-RLE893,X-RAY LEFT HUMERUS AP,radio,
_00X-RLE894,_00X-RLE894,X-RAY LEFT HUMERUS AP AND LAT,radio,
_00X-RLE897,_00X-RLE897,X-RAY LEFT HUMERUS LAT,radio,
_00X-RLE901,_00X-RLE901,X-RAY LEFT ELBOW LAT,radio,
_00X-RLE902,_00X-RLE902,X-RAY LEFT ELBOW AP,radio,
_00X-RLE903,_00X-RLE903,X-RAY LEFT ELBOW AP AND LAT,radio,
_00X-RLE922,_00X-RLE922,X-RAY LEFT LEG LAT,radio,
_00X-RLE923,_00X-RLE923,X-RAY LEFT LEG AP,radio,
_00X-RLE924,_00X-RLE924,X-RAY LEFT LEG OBLIQUE,radio,
_00X-RLE928,_00X-RLE928,X-RAY LEFT LEG AP AND LAT,radio,
_00X-RLE929,_00X-RLE929,X-RAY LEFT ANKLE AP,radio,
_00X-RLE930,_00X-RLE930,X-RAY LEFT ANKLE LAT,radio,
_00X-RLE931,_00X-RLE931,X-RAY LEFT ANKLE OBLIQUE,radio,
_00X-RLE932,_00X-RLE932,X-RAY LEFT ANKLE AP AND LAT,radio,
